Loan_amt,Loan_term,emp_length,Home,Income_source_verified,Income_verified,Income_thou,Debt_income,delinq_2yrs,Credit_history_length,FICO,open_acc,Derogatory_recs,Revol_balance,Revol_util,Loan_rate
27250,36,10+ years,MORTGAGE,0,1,63.684,28.17,0,20.34520548,667,9,0,4102,0.837,14.47
9000,36,3 years,RENT,0,0,30,27.48,1,15.42739726,667,12,0,10593,0.658,13.53
6000,36,< 1 year,MORTGAGE,1,0,30,33.28,1,11.17260274,707,20,0,8488,0.297,13.53
26375,36,10+ years,MORTGAGE,1,0,60,26.42,1,16.42739726,677,10,0,15912,0.658,13.98
4750,36,2 years,OWN,0,0,42,25.62,3,13.92054795,662,14,0,10863,0.862,16.24
26350,60,1 year,RENT,0,1,75,12.14,0,13.92054795,702,13,0,24899,0.629,23.43
4950,36,n/a,RENT,0,1,25.5,22.4,0,7.673972603,662,10,0,8134,0.805,22.4
11000,60,4 years,MORTGAGE,0,1,140,7.29,1,27.35068493,672,13,1,11510,0.496,14.47
1000,36,10+ years,MORTGAGE,1,0,75,13.14,0,34.10410959,662,12,1,3080,0.099,13.98
20000,36,6 years,RENT,1,0,75,11.84,0,10.5890411,662,15,0,23835,0.738,16.24
10000,36,4 years,RENT,1,0,45,25.74,0,26.26575342,667,12,0,6074,0.949,14.47
12400,36,7 years,MORTGAGE,0,1,49.5,14.98,1,18.34246575,672,11,0,7064,0.636,20.49
10000,36,5 years,MORTGAGE,0,1,28.08,12.09,0,10.42191781,662,5,0,1855,0.742,18.25
7500,36,10+ years,RENT,1,0,50,18.27,0,23.68493151,742,5,0,9914,0.484,11.99
17000,36,1 year,RENT,1,0,85,13.24,0,9.336986301,697,8,0,15353,0.966,14.98
30225,36,10+ years,MORTGAGE,0,1,110,26.54,0,32.69041096,667,21,1,25314,0.789,16.24
16000,36,< 1 year,RENT,0,1,114,24.61,2,17.76164384,687,14,0,42218,0.769,7.9
7500,36,2 years,MORTGAGE,1,0,108,14.06,0,15.09315068,762,16,0,7362,0.327,6.03
18550,60,9 years,MORTGAGE,0,1,72,7.67,0,18.84657534,712,7,0,9651,0.42,24.99
5000,36,10+ years,RENT,0,1,45,34.56,0,10.6739726,687,9,0,9061,0.714,16.24
30000,36,10+ years,MORTGAGE,1,0,108,28.72,0,16.42739726,697,32,0,32801,0.783,14.98
10000,36,n/a,RENT,0,1,70,22.89,0,35.69315068,672,18,1,19662,0.29,17.57
10000,36,8 years,MORTGAGE,1,0,40,17.55,1,14.33972603,672,11,1,10063,0.61,13.98
14000,36,< 1 year,RENT,0,1,85.7,27.42,0,23.34794521,682,8,0,38197,0.899,10.99
10000,36,1 year,MORTGAGE,0,0,65,26.14,1,12.33972603,667,12,0,10051,0.613,12.85
20325,36,10+ years,RENT,0,1,59,24.15,0,22.59726027,662,17,1,19907,0.754,13.98
13000,60,6 years,RENT,1,0,60,18.38,0,16.09315068,757,17,0,12948,0.303,13.53
3300,36,2 years,MORTGAGE,0,0,39.5,12.09,0,16.92328767,782,7,0,2011,0.117,9.67
15250,36,10+ years,MORTGAGE,0,1,48,16.68,0,14.92328767,702,11,0,21338,0.645,13.53
8400,36,4 years,MORTGAGE,0,0,43,12.62,0,16.34246575,682,7,1,4868,0.377,13.98
17450,36,10+ years,MORTGAGE,1,0,136.9,1.84,0,12.25753425,682,14,0,9168,0.273,14.98
22000,36,5 years,MORTGAGE,1,0,100,15.7,0,24.18082192,717,16,1,62588,0.483,10.99
5000,36,1 year,MORTGAGE,0,1,82,13.42,0,12.84383562,697,12,2,14327,0.699,13.53
9000,36,2 years,MORTGAGE,0,0,46.82,13.89,1,11.25753425,662,6,0,7855,0.778,13.98
25000,60,10+ years,OWN,1,0,60,28.68,1,28.26849315,677,25,0,25503,0.55,15.61
15000,36,< 1 year,RENT,1,0,45,17.68,0,11.75890411,687,10,1,6657,0.533,10.99
3200,36,10+ years,OWN,0,1,42.5,29.77,0,16.26027397,682,11,0,16056,0.661,17.57
25000,36,10+ years,RENT,0,1,88.1,23.38,0,24.68493151,697,12,0,3560,0.225,13.98
9925,36,< 1 year,MORTGAGE,0,1,40,30.39,0,14.75890411,662,7,1,6622,0.543,13.98
15000,36,2 years,RENT,0,0,52,18.37,0,20.2630137,732,12,0,22507,0.478,7.62
15000,36,6 years,RENT,1,0,65,19.09,0,41.27671233,702,8,0,37231,0.659,14.47
20000,36,4 years,MORTGAGE,1,0,109,22.68,0,22.34520548,667,23,0,15730,0.749,7.9
8875,36,10+ years,RENT,0,1,70,5.07,0,13.59178082,682,8,1,8398,0.535,14.98
12000,36,5 years,RENT,1,0,120,11.56,0,10.3369863,712,11,0,15546,0.374,7.62
13350,36,5 years,MORTGAGE,1,0,56,24.22,1,15.51232877,662,14,0,9640,0.599,22.9
20000,36,n/a,MORTGAGE,0,1,75,16.02,0,25.34794521,687,9,0,27623,0.549,12.85
14000,36,< 1 year,RENT,0,0,64,9.95,0,16.34246575,662,8,0,13116,0.64,13.98
13250,60,10+ years,OWN,1,0,36.5,33.67,0,38.44109589,662,14,1,10347,0.623,20.5
35000,36,6 years,MORTGAGE,1,0,225,10.26,0,41.52876712,757,17,0,29717,0.237,17.57
17000,36,7 years,RENT,0,1,53,10.53,0,16.59452055,717,10,0,17781,0.339,8.9
18000,36,6 years,RENT,0,0,48,22.62,0,12.42465753,727,6,0,17289,0.93,9.67
2000,36,< 1 year,RENT,1,0,45,29.28,0,13.42465753,672,12,0,887,0.15,13.98
6000,36,5 years,MORTGAGE,0,1,75,23.03,0,8.589041096,732,12,0,7467,0.366,13.98
20000,60,10+ years,MORTGAGE,0,1,80,28.1,2,18.59452055,662,19,0,24251,0.915,16.24
1400,36,< 1 year,MORTGAGE,0,1,37,25.24,0,9.84109589,697,3,0,533,0.533,24.08
5000,36,3 years,RENT,0,0,32,24.49,0,7.589041096,687,10,0,4238,0.55,10.99
35000,36,10+ years,MORTGAGE,0,1,180,14.51,0,27.35068493,687,20,0,32744,0.756,13.98
12000,36,n/a,OWN,0,1,50,18.46,1,30.43561644,697,5,0,13147,0.363,7.9
3500,36,10+ years,RENT,1,0,109,15.47,0,16.76164384,667,12,0,12914,0.631,15.61
29500,36,10+ years,MORTGAGE,1,0,115,23.25,1,15.67945205,692,11,0,10605,0.712,14.47
6400,36,3 years,MORTGAGE,1,0,110,17.09,0,27.01643836,702,8,0,12156,0.661,7.62
13375,60,7 years,RENT,1,0,32,27.57,0,11.92054795,702,10,0,10547,0.425,16.99
8250,36,< 1 year,RENT,0,0,19.76,15.78,1,10.6739726,697,8,0,8829,0.222,13.98
30000,36,10+ years,MORTGAGE,0,1,75,7.46,3,18.67945205,682,4,0,1369,0.124,14.47
15000,36,5 years,RENT,0,1,79,10.23,1,28.26849315,667,9,0,15168,0.762,13.53
10000,36,10+ years,MORTGAGE,0,1,66.479,24.82,0,15.92328767,712,18,0,10463,0.367,10.99
6250,36,n/a,OWN,0,1,16.092,29.98,0,11.75890411,682,6,0,2597,0.927,19.22
9725,36,10+ years,MORTGAGE,0,0,67,10.57,1,17.76164384,682,13,0,22932,0.355,8.9
7100,36,2 years,RENT,0,0,33.5712,10.3,0,11.59178082,667,7,0,7281,0.827,16.24
6000,36,1 year,MORTGAGE,1,0,30,22.36,0,28.60273973,662,13,1,3879,0.25,10.99
14400,36,3 years,MORTGAGE,0,0,50,18.05,0,18.59452055,672,10,0,4713,0.736,16.99
8000,36,3 years,RENT,0,0,55,11.98,0,14.09041096,662,9,0,3771,0.786,13.53
9500,36,10+ years,RENT,1,0,80,14.31,0,16.67945205,667,10,2,7541,0.618,13.53
7400,60,2 years,RENT,0,1,37,23.19,0,7.169863014,712,7,0,7946,0.537,14.47
10000,36,8 years,MORTGAGE,1,0,59,3.3,0,25.26575342,847.5,8,0,6443,0.086,8.9
18000,36,< 1 year,MORTGAGE,0,1,45,20.63,0,31.10410959,702,7,0,4968,0.903,9.67
24000,60,10+ years,MORTGAGE,0,1,80,31.34,0,22.17808219,667,23,0,32591,0.692,19.97
18500,36,10+ years,OWN,0,1,92.084,24.75,0,14.59178082,662,15,1,16293,0.783,13.53
15000,60,10+ years,MORTGAGE,1,0,80,15.57,1,13.92054795,662,18,0,8301,0.883,25.57
30000,36,2 years,MORTGAGE,0,1,125,20.11,0,14.75890411,712,9,0,36646,0.923,9.67
15000,60,1 year,MORTGAGE,1,0,105,21.23,0,19.34520548,737,7,0,33289,0.782,12.85
23925,60,10+ years,RENT,1,0,63,11.2,0,11.67671233,672,4,0,5374,0.663,24.08
30000,60,5 years,MORTGAGE,1,0,75,20.61,0,16.00821918,707,13,0,35420,0.726,17.57
9750,36,3 years,RENT,0,0,36,6.87,0,40.77808219,662,8,1,4875,0.428,15.61
35000,60,7 years,RENT,0,1,90,16.33,0,23.01369863,692,6,0,48361,0.687,16.99
4375,36,9 years,OWN,0,0,80,3.27,0,35.77534247,662,5,0,7839,0.74,18.25
22325,60,2 years,RENT,0,1,51.825,32.56,0,24.92876712,747,7,0,34888,0.93,19.22
15000,36,4 years,RENT,1,0,62,12.89,0,23.26575342,682,13,0,22589,0.43,11.99
28000,36,10+ years,RENT,1,0,152.1936,15.3,0,16.67945205,737,11,0,92942,0.854,7.62
21000,60,7 years,MORTGAGE,1,0,100,10.56,1,23.85205479,692,14,0,4427,0.328,20.5
15000,60,2 years,RENT,0,1,65,29.62,0,13.00547945,697,14,0,7113,0.76,16.24
16150,60,10+ years,RENT,1,0,45,27.73,0,40.27671233,672,9,0,28173,0.996,25.89
13000,36,5 years,RENT,0,0,60,27.96,2,17.34246575,682,13,0,19972,0.439,14.47
35000,36,8 years,OWN,1,0,150,9.13,0,25.76712329,677,6,0,16137,0.896,16.24
15850,60,5 years,MORTGAGE,1,0,40,12.15,0,10.92054795,677,5,0,16096,0.87,20.5
28000,36,10+ years,MORTGAGE,0,1,650,11.78,0,43.69863014,692,19,0,148690,0.76,14.47
6950,36,2 years,RENT,0,0,60,29.67,1,6.167123288,662,13,0,22189,0.867,22.4
11025,60,1 year,RENT,0,1,50.7,32,0,7.756164384,677,19,0,5832,0.356,19.22
15000,36,8 years,MORTGAGE,0,1,44,27.25,0,6.753424658,682,11,0,11284,0.63,15.61
18800,60,9 years,MORTGAGE,0,1,80,28.11,1,16.51232877,677,10,0,18899,0.829,16.99
8400,36,3 years,RENT,1,0,40,11.79,0,19.68219178,662,5,2,3374,0.456,12.85
21000,36,10+ years,MORTGAGE,0,1,155,19.97,0,14.59178082,717,15,0,22939,0.462,7.62
18450,36,3 years,OWN,1,0,41.207,3.78,0,11.50958904,737,17,0,3462,0.206,9.67
27575,36,5 years,MORTGAGE,0,1,78,32.12,0,28.35068493,672,10,0,29569,0.725,16.24
10000,36,8 years,RENT,1,0,80,15.47,0,8.917808219,677,13,1,8512,0.51,18.25
20000,60,1 year,MORTGAGE,0,1,55,9.27,0,16.42739726,717,12,0,21940,0.382,11.99
33000,36,10+ years,RENT,0,1,125,11.33,0,15.34246575,717,16,0,23464,0.477,12.85
10000,36,6 years,MORTGAGE,0,0,35,29.08,2,18.09315068,727,14,0,5751,0.241,11.67
14000,36,10+ years,MORTGAGE,0,1,97.9,20.36,0,36.86027397,667,11,2,12619,0.437,10.99
35000,36,7 years,RENT,0,1,115,16.41,1,13.59178082,672,17,1,17023,0.65,19.97
35000,36,3 years,MORTGAGE,0,1,120,19.74,0,22.34520548,697,22,0,34850,0.558,11.67
15000,36,< 1 year,RENT,1,0,105,10.51,0,10.16986301,737,11,0,7785,0.408,7.62
15850,60,10+ years,MORTGAGE,0,1,38.1472,23,0,9.917808219,702,11,0,10222,0.866,20.5
20000,36,1 year,RENT,0,1,50,26.04,0,23.09863014,672,12,0,21849,0.885,8.9
28000,36,10+ years,RENT,1,0,105,13.11,0,12.50958904,707,14,0,25192,0.75,6.62
8000,36,10+ years,RENT,0,1,70,20.62,0,12.00547945,662,7,0,9242,0.983,13.98
14400,36,2 years,RENT,0,0,120,10.87,0,13.09041096,672,8,0,6155,0.655,10.99
18000,36,1 year,MORTGAGE,1,0,91,19.7,2,14.00547945,677,15,0,10391,0.697,10.99
4000,36,n/a,RENT,0,1,33,22,0,10.42191781,662,13,0,8719,0.593,17.57
16000,36,7 years,MORTGAGE,0,0,95,5.44,0,8.506849315,672,13,0,23013,0.776,16.99
10500,60,2 years,MORTGAGE,1,0,74,25.58,2,12.42465753,667,23,2,14835,0.541,16.24
12000,36,2 years,MORTGAGE,1,0,84,8.39,2,17.42739726,732,9,0,5199,0.17,7.9
17000,36,6 years,MORTGAGE,0,0,91,22.25,1,16.42739726,692,18,0,20167,0.82,9.67
10000,36,10+ years,MORTGAGE,1,0,65,34.12,2,14.50958904,667,17,1,5215,0.841,14.98
13225,60,4 years,MORTGAGE,1,0,58,30.33,0,7.673972603,667,9,0,16408,0.76,24.08
8000,36,8 years,MORTGAGE,1,0,65,17.87,1,15.09315068,667,22,0,6990,0.429,12.85
32875,36,2 years,OWN,0,1,75,11.65,3,16.84657534,707,10,0,15622,0.568,18.25
6075,36,5 years,RENT,0,0,32,3.38,0,4.419178082,687,4,0,1430,0.511,18.25
5375,36,7 years,MORTGAGE,0,1,60,13.18,1,21.76438356,687,10,0,12292,0.462,13.98
9000,36,8 years,RENT,0,0,53,6.73,0,13.00547945,662,3,1,9502,0.725,11.99
4000,60,9 years,RENT,0,1,80,16.5,0,26.26575342,757,13,0,4527,0.2,10.99
31825,60,10+ years,MORTGAGE,0,1,70,5.85,0,13.92054795,667,10,1,4293,0.373,23.7
20000,36,1 year,MORTGAGE,0,1,72,29.68,0,23.09863014,692,12,1,16910,0.69,16.24
14850,36,5 years,MORTGAGE,0,0,93.5,14.43,0,8.506849315,672,12,0,26683,0.762,13.53
15000,36,6 years,RENT,0,0,55,22.43,1,17.34246575,677,11,0,11514,0.677,15.61
25000,36,2 years,RENT,0,1,100,9.97,0,14.67671233,667,7,0,25395,0.904,13.53
22800,36,< 1 year,RENT,1,0,55.411,24.63,4,10.5890411,702,9,0,1081,0.098,7.62
5600,36,< 1 year,MORTGAGE,0,1,37.443,24.97,0,9.589041096,702,9,0,6118,0.66,12.85
35000,60,3 years,MORTGAGE,1,0,170,14.25,0,11.25753425,742,24,0,17673,0.266,15.61
1000,36,10+ years,MORTGAGE,0,0,75,13.86,0,21.09589041,717,8,0,18372,0.756,16.24
3000,36,10+ years,MORTGAGE,0,1,48,21.63,0,19.59726027,662,8,1,2390,0.703,16.99
15000,60,10+ years,MORTGAGE,0,0,120,9.44,0,13.17260274,662,17,1,5250,0.413,18.99
6525,36,1 year,RENT,0,0,45,16.51,0,7.84109589,682,17,0,9259,0.626,11.99
21000,36,10+ years,MORTGAGE,0,1,87,27.47,0,19.84931507,727,24,0,23539,0.541,12.85
26375,60,2 years,MORTGAGE,1,0,72,20.1,0,14.33972603,667,17,1,18464,0.789,23.7
26750,60,10+ years,RENT,1,0,80,24.11,0,29.10136986,707,18,0,21480,0.63,19.22
21000,36,7 years,MORTGAGE,1,0,90,13.91,1,17.67945205,672,8,0,24582,0.724,10.99
22000,60,< 1 year,RENT,0,1,50,29.88,0,9.336986301,672,18,0,18118,0.409,19.22
11200,36,10+ years,OWN,1,0,88,14.59,2,22.2630137,702,9,0,10111,0.151,9.67
15000,60,10+ years,MORTGAGE,0,1,55,34.21,0,14.75890411,667,13,1,17109,0.631,16.24
35000,36,10+ years,MORTGAGE,0,1,180,18.69,0,24.26575342,747,8,0,58439,0.902,15.61
10000,36,3 years,RENT,0,1,30,34.57,1,26.09863014,682,8,0,8332,0.499,19.97
28000,60,10+ years,MORTGAGE,1,0,110,18.71,0,19.51506849,697,15,0,20521,0.475,16.24
6625,36,4 years,MORTGAGE,0,1,40,14.91,0,17.51232877,687,10,0,8223,0.537,12.85
11200,60,1 year,OWN,0,1,34.56,29.76,0,16.34246575,702,5,0,12373,0.764,16.24
7750,36,6 years,RENT,0,0,75,18.37,0,6.838356164,707,9,0,5984,0.57,13.98
24000,36,8 years,MORTGAGE,0,1,265,5.56,1,30.26849315,707,20,0,41868,0.641,8.9
7125,36,< 1 year,MORTGAGE,1,0,46.824,5.67,0,15.76164384,662,7,1,4536,0.339,15.61
15000,60,n/a,MORTGAGE,0,1,40.167,23.27,0,36.9369863,722,7,0,17789,0.92,14.98
7200,36,9 years,RENT,0,0,65,21.84,0,16.09315068,662,32,0,14592,0.66,15.61
21250,36,8 years,MORTGAGE,0,1,52,25.18,2,16.09315068,682,13,0,5254,0.751,15.61
22000,60,< 1 year,RENT,1,0,80,20.94,0,16.84657534,677,18,1,21930,0.562,16.24
12000,60,10+ years,MORTGAGE,0,1,82,19.96,0,18.51232877,747,11,0,12547,0.589,11.99
30000,60,10+ years,RENT,0,1,122,14.25,0,25.76712329,707,8,0,30397,0.876,18.25
32000,36,< 1 year,MORTGAGE,1,0,185,12.09,0,14.50958904,702,32,0,34479,0.41,10.99
14400,60,< 1 year,MORTGAGE,1,0,150,8.61,0,17.76164384,677,9,0,8132,0.581,14.98
12000,36,8 years,RENT,0,0,62.33187,11.8,0,25.92876712,672,12,0,17489,0.87,13.98
9600,36,< 1 year,RENT,1,0,73,6.48,1,19.43013699,697,12,0,9534,0.411,7.9
6000,36,3 years,MORTGAGE,0,1,70,24.22,0,20.09589041,762,8,0,12535,0.371,7.9
30750,60,n/a,MORTGAGE,0,1,67.90968,23.13,0,50.36438356,727,14,0,34600,0.432,16.99
24000,36,1 year,MORTGAGE,1,0,120,15.83,0,10.92054795,737,14,0,26546,0.353,6.03
29700,60,5 years,MORTGAGE,1,0,71.48,20.58,0,12.84383562,662,9,0,21260,0.875,23.7
15125,36,9 years,RENT,0,1,38,32,0,25.26575342,677,15,0,16263,0.456,18.99
2800,36,10+ years,MORTGAGE,0,1,118,17.47,1,14.92328767,727,9,0,45222,0.944,13.98
11000,36,10+ years,RENT,0,0,63,29.7,0,21.68219178,777,16,0,11556,0.17,12.99
6000,36,n/a,MORTGAGE,0,1,55.368,12.72,0,26.85205479,667,8,1,5237,0.314,9.67
20000,36,2 years,RENT,0,1,80,24.11,0,11.09041096,702,10,0,18961,0.948,13.53
7000,36,10+ years,OWN,0,1,40,23.19,1,25.09863014,707,11,2,4479,0.295,9.67
13000,60,1 year,MORTGAGE,0,1,42,19.17,0,20.0109589,682,17,0,24108,0.574,23.4
15000,36,2 years,MORTGAGE,1,0,58,17.61,1,16.09315068,727,10,0,7821,0.314,7.9
16500,36,2 years,RENT,1,0,82,10.62,0,8.506849315,687,15,1,14237,0.428,10.99
6000,36,10+ years,MORTGAGE,0,0,61,21.35,0,10.3369863,667,9,0,7544,0.513,11.99
17875,60,10+ years,RENT,1,0,43,17.86,0,8.756164384,687,9,0,9858,0.753,19.22
15000,36,10+ years,MORTGAGE,0,0,95,13.36,4,19.51506849,677,19,0,10092,0.414,8.9
4000,36,6 years,MORTGAGE,0,0,42,16.71,0,15.59452055,672,13,1,6142,0.284,11.99
6500,36,7 years,RENT,0,0,60,15.7,0,12.09041096,672,9,0,9252,0.387,15.61
9500,36,10+ years,RENT,0,0,50,14.38,0,13.42465753,767,4,0,11020,0.105,7.62
9750,36,5 years,RENT,0,0,56,29.19,1,14.09041096,667,9,1,4920,0.502,15.61
10000,36,2 years,RENT,0,1,31.88834,31.77,0,15.59452055,667,4,1,7250,0.967,13.98
25000,36,10+ years,MORTGAGE,1,0,127,11.5,0,15.51232877,712,11,0,25086,0.68,7.62
25050,60,10+ years,MORTGAGE,0,1,72,21.92,0,20.43013699,712,14,0,49111,0.723,20.5
24000,36,5 years,MORTGAGE,0,1,90,22.04,0,13.67671233,692,17,0,56227,0.768,7.9
4800,36,5 years,OWN,0,0,32.5,21.12,0,7.84109589,672,22,0,3584,0.358,18.25
35000,60,< 1 year,RENT,1,0,96,5.73,0,13.67671233,707,12,1,16509,0.598,20.5
20000,36,5 years,RENT,1,0,100,13.09,1,14.50958904,692,12,0,6685,0.522,12.85
19600,36,7 years,OWN,0,0,62,23.54,0,12.42465753,662,13,0,20858,0.675,22.9
16000,60,10+ years,MORTGAGE,1,0,50,19.67,1,12.84383562,662,12,0,16259,0.23,15.61
33500,36,2 years,MORTGAGE,0,1,90,21.63,0,20.17808219,712,7,0,51264,0.958,12.85
15000,60,2 years,RENT,1,0,95,12.01,0,21.43013699,697,7,1,5611,0.456,14.16
1400,36,10+ years,RENT,1,0,87,12.97,0,18.34246575,677,16,0,22396,0.716,12.99
20000,36,9 years,MORTGAGE,1,0,75,11.09,1,13.84383562,667,12,0,28616,0.82,14.98
24000,36,1 year,RENT,1,0,62,14.25,0,11.25753425,782,14,0,7442,0.1,6.03
28000,60,7 years,MORTGAGE,0,1,126,16.27,0,30.93424658,717,9,0,43559,0.617,13.98
12000,36,6 years,MORTGAGE,0,1,190,11.12,0,15.76164384,662,7,3,14724,0.95,14.98
6000,36,7 years,RENT,0,0,104,13.45,0,12.84383562,677,6,0,22016,0.825,16.24
5000,36,3 years,RENT,0,0,28,28.8,0,7.917808219,672,16,0,14073,0.57,14.49
10000,60,1 year,RENT,1,0,55,24.11,0,15.42739726,682,18,0,15390,0.579,24.5
13250,60,10+ years,MORTGAGE,1,0,55,5.69,0,22.92876712,662,13,0,7910,0.761,19.22
15250,36,10+ years,MORTGAGE,0,0,41,18.06,0,14.33972603,677,8,0,5159,0.445,13.98
10500,36,8 years,MORTGAGE,0,0,35,20.4,0,15.92328767,802,14,0,829,0.038,7.9
35000,60,10+ years,MORTGAGE,0,1,120,28.43,0,14.09041096,702,11,0,38736,0.787,18.25
21200,60,10+ years,MORTGAGE,0,1,75,20.25,0,25.34794521,662,12,1,10935,0.787,22.9
30000,60,10+ years,RENT,0,1,101,13.89,0,15.09315068,687,9,0,9647,0.581,17.57
10000,36,n/a,MORTGAGE,1,0,71.499,29.29,0,31.27123288,692,13,0,25352,0.584,13.98
4000,36,n/a,RENT,0,1,11.87,15.27,0,12.33972603,692,9,0,4291,0.488,14.98
18450,60,10+ years,RENT,0,1,55,15.62,0,17.26027397,667,12,0,17658,0.506,19.97
15000,36,10+ years,MORTGAGE,0,1,58,34.68,2,27.85479452,677,13,0,13415,0.588,13.53
20000,60,3 years,MORTGAGE,0,1,90,15.53,0,9.336986301,667,13,0,14806,0.871,19.22
9600,36,9 years,MORTGAGE,0,0,65,23.43,0,15.76164384,692,11,0,14376,0.42,8.9
12000,60,7 years,MORTGAGE,1,0,49,6.76,0,22.2630137,692,7,1,9352,0.445,13.98
8875,36,8 years,RENT,1,0,32,23.06,0,13.67671233,677,8,0,14534,0.821,21.48
15000,36,7 years,MORTGAGE,1,0,120,20.28,0,13.33972603,707,17,1,15018,0.414,9.67
12000,36,3 years,MORTGAGE,0,0,52,18.69,0,16.67945205,677,13,1,11448,0.429,10.99
9250,36,10+ years,MORTGAGE,0,1,47,21.96,1,19.34520548,672,13,1,6343,0.705,17.57
28800,36,8 years,MORTGAGE,0,1,65.4,9.76,0,15.92328767,702,19,0,14162,0.289,8.9
8325,36,2 years,RENT,0,0,75,27.42,1,10.3369863,692,16,0,6820,0.19,16.99
14125,36,n/a,MORTGAGE,0,1,55,21.21,2,15.51232877,667,13,1,12343,0.577,10.99
5100,36,6 years,RENT,0,0,20,13.63,0,4.167123288,662,7,0,6457,0.646,13.98
1500,36,5 years,RENT,0,1,50,19.4,0,18.42739726,692,10,0,13247,0.61,14.47
5500,36,10+ years,MORTGAGE,0,1,33.6,27.43,0,14.67671233,717,12,0,3530,0.453,13.98
35000,60,10+ years,MORTGAGE,0,1,90,17.68,0,20.9260274,667,8,0,17874,0.787,19.97
8000,36,n/a,MORTGAGE,0,1,47.232,18.17,0,13.09041096,677,13,0,16529,0.578,11.99
15000,36,10+ years,MORTGAGE,0,1,46,6.6,0,14.42465753,697,9,0,9414,0.588,9.67
7125,36,4 years,MORTGAGE,0,0,50,15.96,0,14.92328767,667,14,1,6870,0.731,16.24
11000,36,n/a,MORTGAGE,0,1,90,13.77,0,14.00547945,687,7,1,10912,0.791,7.9
20000,36,6 years,RENT,1,0,68,22.39,2,13.17260274,667,9,0,9466,0.823,14.47
28000,36,3 years,RENT,0,1,85,27.47,1,16.51232877,687,13,0,19136,0.535,14.98
12250,36,< 1 year,RENT,1,0,54.2,12.67,0,15.34246575,677,18,1,8977,0.444,14.98
7000,36,2 years,MORTGAGE,0,0,56,8.57,0,15.17534247,667,7,1,8311,0.848,14.98
8000,36,2 years,RENT,0,0,100,17.73,0,10.92054795,677,19,0,18753,0.721,11.99
15000,36,3 years,MORTGAGE,0,0,75,17.89,0,28.93150685,687,19,0,20269,0.539,10.99
14125,60,1 year,RENT,1,0,35,29.7,1,6.753424658,672,6,0,6146,0.534,19.97
35000,60,10+ years,MORTGAGE,0,1,95,22.28,1,12.50958904,667,8,0,3815,0.954,19.97
16750,36,10+ years,RENT,0,0,40,15.79,0,36.02191781,672,10,0,11003,0.688,13.98
14000,60,10+ years,MORTGAGE,0,1,32,31.55,0,25.09863014,747,13,0,25407,0.629,16.24
12000,36,4 years,RENT,1,0,78,2.03,1,15.92328767,667,11,1,1924,0.105,11.99
14400,36,1 year,RENT,0,0,70,6.09,0,18.00821918,702,7,0,11557,0.231,6.03
7500,36,3 years,MORTGAGE,1,0,73.5,20.36,0,23.26575342,707,16,1,9236,0.31,7.9
12000,60,10+ years,MORTGAGE,1,0,78,16.63,1,17.42739726,682,13,0,4861,0.726,14.98
6950,36,n/a,MORTGAGE,0,1,30.7,4.81,1,18.9260274,672,3,1,3970,0.79,15.61
11200,60,10+ years,MORTGAGE,1,0,99.5,20.44,2,20.17808219,677,10,0,10710,0.744,14.47
20400,60,5 years,MORTGAGE,1,0,65,12.06,0,10.92054795,707,11,0,18690,0.518,14.98
15000,60,5 years,RENT,0,1,69.95,19.33,0,21.09589041,692,13,1,6512,0.501,16.99
4500,36,10+ years,MORTGAGE,0,1,100,14.15,0,23.34794521,667,10,1,5015,0.822,12.85
9750,36,8 years,MORTGAGE,0,1,81,7.8,0,27.43561644,672,14,1,7823,0.669,15.61
20000,36,10+ years,RENT,1,0,63,20.51,0,16.26027397,702,10,0,12171,0.558,11.99
21000,60,5 years,MORTGAGE,0,0,85,17.39,1,14.59178082,712,11,0,22749,0.648,14.64
35000,36,4 years,MORTGAGE,1,0,100,12.47,0,19.84931507,752,12,0,94544,0.335,10.99
8000,36,10+ years,MORTGAGE,1,0,80,28.73,3,28.76986301,672,11,0,3805,0.262,14.47
15000,60,9 years,MORTGAGE,1,0,80,7.56,0,6.504109589,697,9,0,7790,0.493,15.61
7200,36,5 years,OWN,1,0,86,18.6,0,9.84109589,692,11,0,27493,0.913,13.98
5000,36,< 1 year,RENT,0,0,40,13.46,0,6.58630137,677,13,0,8356,0.796,11.99
19800,60,3 years,MORTGAGE,1,0,60,15.46,0,14.25753425,672,9,0,16032,0.577,14.47
35000,60,n/a,MORTGAGE,0,1,90,18.89,1,15.26027397,682,12,0,32512,0.727,16.99
12000,36,2 years,RENT,1,0,44,29.24,0,22.34520548,667,14,1,9700,0.411,9.67
5600,36,3 years,RENT,1,0,50,18.53,0,7.84109589,687,5,0,9370,0.66,13.98
8000,36,n/a,RENT,0,1,24.306,27.9,0,22.68219178,667,9,1,6012,0.398,11.99
30000,60,10+ years,MORTGAGE,1,0,70,16.97,0,16.51232877,737,6,0,12373,0.274,15.61
7000,36,7 years,RENT,0,0,22,14.84,0,16.42739726,662,12,0,6766,0.358,13.53
35000,36,10+ years,MORTGAGE,0,1,110,20.11,0,20.9260274,672,21,2,32618,0.614,14.98
11400,60,8 years,MORTGAGE,1,0,75,20.72,0,18.59452055,672,12,0,9508,0.563,14.47
35000,60,10+ years,RENT,0,1,80.53327,22.57,0,32.18630137,667,16,0,21006,0.541,17.57
